,review_id,text,breakfast/brunch,atmosphere,mexican food,fast food,waiting time,service quality,Japanese food/seafood,pizza/wings,healthy,flavor,bar/alcohol,price,location
530,SJImBY_KJ6uCMMCHs5hpJw,"This Maggiano's in Cherry Hill was not as great as the one in the Philadelphia or King of Prussia location. I mean.. the food was great but the service was bad. Which made the atmosphere bad too..
 

 We went last night for my aunts' birthday, about 14 of us including kids. Once we got seated the server introduced himself and asked if we wanted drinks, we said ""no, water is fine."" Then, he asked if we're ready for starters since we told him we're going to have family style but we're still waiting for more people. We said, not yet since not everyone is here yet. Couple minutes goes by, then he comes over again and asked if we're ready for starters.. keep in mind that our party is not all here yet and it's still the same 6 people sitting at the table. He process and asked if we know what we want to order, he mentioned that he can just put it in the system as ""hold"" then once everyone arrives he'll press the button. Once again we all said not yet since not everyone is here and we want to make sure that everyone agrees with the order before making a decision. 
 

 Once the whole party arrived and we were able to order our food. Indeed, we ordered family style since it's basically unlimited food! There were a few items on the menu that I wanted to clarify but the server looked annoyed when I asked him questions. I asked him about certain dishes and sauces since we wanted to make sure we were getting what we liked and not waste food.
 

 When our starters came out, we had to finish every single bite before being able to order more. The other two locations that I've been to, the servers ALWAYS always ask if we wanted more food when he/she sees that our dish is running low. However, this server did not ask us if we wanted more. We had to constantly ask for more and he kept saying we have to finish everything before he can put in more. So once everything was empty then he puts in more and guess what.. we ended up having to wait for another 15-20 minutes for our starters. Then next thing you know, our entrees comes out. BUT, he didn't even ask if we're ready for our entrees and then when we said we're still waiting for our starters and wanted more starters, he says it's too late once our entrees comes out we can't order starters. Like seriously? We didn't even get to enjoy our started or get refills then our entrees came. 
 

 So, same goes for our entrees. We were very hungry by this time from all this waiting and we asked for more pasta and meat since everyone was eating so fast. But, he wouldn't allow us to order more since we still had some food in the bowls/plates. My aunt wanted more shrimp scampi since there were no more besides the one that my uncle ate from the plate (literally ate from the big plate) and there was some pasta left from the other side of the table but no more shrimp. The server without asking or thinking, combines the two pasta together. He says to my aunt that there's more pasta once he combines them. My aunt said no she wants a new one then the server kept arguing with my aunt and uncle. Clearly, my aunt asked for a fresh pasta for a reason.. she didn't want to eat someones leftover. The server walked away with a dirty look.
 

 The girl server/helper was much friendlier and attentive then this guy server. I could write more but I think everyone gets my point.
 

 1 star for food and 1 star for the other server since it wasn't her fault and she was nice. Definitely recommend the Philadelphia and KOP locations.",0,0,0,0,0,0,0,0,0,0,0,0,0
374502,aeq5blgFjHwUvL-PB-Y6Wg,"First time at Uno Mas and we think it's okay. The Dole Whip margarita was excellent, but pricey(it's a casino). Prices are a little high for the amount of food you get. The Seafood Sauzia was tasty and the quesadilla was like I said just okay. The best thing about our experience was definitely Oscar. He was very friendly and professional. We didn't see server again once she took our order. We'll give it one more try before we write it completely off.",0,0,0,0,0,0,0,0,0,0,0,0,0
81252,vt4Wy2fYZou4VOtawZIycg,"The Tow Yard used to have the best food and beer with great atmosphere. Now, you go there and it's a ghost town. There's someone different behind the bar every time and the food is a far cry from what it once was. They have changed ingredients and portions are much smaller but, the prices are the same. I used to go there a couple times a week for the great food and drink specials. Not worth it now. It's very sad!",0,0,0,0,0,0,0,0,0,0,0,0,0
56486,t7bsGUtxoaovV35mhLe6Bg,"5 of us stopped in for dinner tonight. In a nutshell, it was very good.
 

 I had a 'small' salad which turned out to be more like a regular dinner sized salad. I liked it. The menu is extensive.
 

 Next came the clams in white sauce. The clams were good, heavy shell clams and they all were good to great albeit there was too much salt on them. They were served on a bed of spaghetti noodles in the white wine sauce. Nice touch! I asked for extra bread and sopped up the white wine sauce, it was a great sauce for that. 
 

 Service was a bit slow BUT there was a steady stream of people coming in, it was busy. 
 

 I'll be back to try other things on their menu.",0,0,0,0,0,0,0,0,0,0,0,0,0
319405,xvjVNJiBJRsfafUB1Gsr3A,"This review should be a 3.5 star review. The food is good, but portions were small for the price you're paying. There are better bbq places that charge less in the Indy area. It's also interesting that the free ice cream is now limited to specific purchases. The fries and ribs were the 2 best parts, the beans were probably the worst. Service was decent.",0,0,0,0,0,0,0,0,0,0,0,0,0
608467,I0Thp7NLE7-_OR9FTisMFQ,"Ate here a few months ago and it was amazing. Couldn't wait to come back but this time the food was terrible and the service was worse. First they were out of beans 540 at night on Saturday. They must have been low in steak to because I ordered a 10oz strip she it was probably a 5,oz it looked like it had been cut down the middle length wise to give the appearance of 10oz. It was super thin. I have ordered steak there before and it was at least 3/4in thick this was one was probably 1/4
 All if them were like this My husband's was over cooked. My son ordered lobster and the butter tasted funny not like butter at all and you couldn't taste the lobster like you should. Service was pretty non existent
  I felt worse for other customers because they were there before us and got their food after we were done eating. They're waitress tried to blame cooking time but again we were there after then and were done by the time they got there food. Just a terrible experience.",0,0,0,0,0,0,0,0,0,0,0,0,0
126214,4BCqUG65Kc3I42HPW8dNcQ,We have now been to Ma & Pa's multiple times and we just can't get enough! So so good. Everything. Brisket is definitely the way to go. It's just so delicious. We are always looking forward to our next order. Such great prices and huge portions. A true gem of a restaurant.,0,0,0,0,0,0,0,0,0,0,0,0,0
309400,X0B_dMXtn1OdJf8ytGBm9A,"Bavaro's is one of my favorite places in downtown Tampa! It is a small, intimate, pizza and pastaria, if you walk too fast you might miss it and that would be a mistake! The food is fresh and flavorful. The Margherita pizza is delicious. All of the salads are tasty...great wine selection and the pasta all of the different sauce combos, yum!! And definitely have the garlic bread with cheese ! The service is always wonderful and our server this past Thursday 8/23, was so kind, patient and knowledgeable about all of our many questions. It was my niece's first time there and she loved it! Can't wait to go back. Thank you!",0,0,0,0,0,0,0,0,0,0,0,0,0
5600,HpK2tEfpgkd79v9jbU8E2Q,"The owners and workers are the best that I have ever encountered at any establishment. They even recommend where to get parking spaces haha.
 

 I love the tea pot that the jasmine green tea was in.
 

 The vegetable maki combo was an option for vegetarians.
 The Black dragon was my favorite. The Pink Pussycat (I only ordered it because of the name) had an interesting crunch to it because cashew was one of the ingredients.
 

 Plus, who spoils it's customers with KitKat as complimentary desserts.",0,0,0,0,0,0,0,0,0,0,0,0,0
343130,TlzxAjvkXZ00tF3h8S-_1w,"This is a cool place I somehow missed for a while. The service was great, our server suggested a few items that all ended up being amazing, including coffees, pastries and bacon. What more do you need? My wife & I were planning our next meal while eating. Also, the place takes COVID seriously and thoroughly cleaned each eating area and menu between customers, which is really nice to see.",0,0,0,0,0,0,0,0,0,0,0,0,0
202026,t00mzWifWB1jqWopOwnx2A,"Classic, delicious, no-nonsense burger place. I ordered the guacamole burger at Wayback and was not disappointed. Although our order took longer than at typical, more commercialzied quick service restaurants, it was well worth the extra 10 minutes or so. The buns were soft, fluffy, and not at all soggy. I found their guac perfectly tangy and complementary to the juicy, grilled burger. Surprisingly, I didn't feel at all heavy after eating this meal, and the others at my table felt the same. We even demolished an order of chili cheese fries between us. That side order was also delicious, and it tasted like they made their chili with plenty of seasoning (rather than just a standard meat sauce). 
 

 Since we were curious about the shakes, we ordered an Oreo and an Oreo Mudslide. The differences were subtle, but the mudslide tasted slighlty more chocolatey and malted. Both were delicious, but the straws they use are a bit too small for the thick shake. Otherwise, no complaints about the creamy desserts!
 

 I highly recommend frequenting Wayback Burgers. The service is efficient and the burgers absolutely hit the spot.",0,0,0,0,0,0,0,0,0,0,0,0,0
